"value","indID","period","region","dsID","source","is_number"
12995,"COL.B.POP.0002","1997-01-01","COL-844","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2395,"COL.B.POP.0002","1997-01-01","COL-856","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
73776,"COL.B.POP.0001","1999-01-01","COL-1666","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3551,"COL.B.POP.0001","1997-01-01","COL-1360","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4161,"COL.B.POP.0002","1997-01-01","COL-1118","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1074,"COL.B.POP.0001","1998-01-01","COL-1352","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8160,"COL.B.POP.0001","1997-01-01","COL-874","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
12383,"COL.B.POP.0002","1997-01-01","COL-853","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
682,"COL.B.POP.0001","1997-01-01","COL-876","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7055,"COL.B.POP.0001","1997-01-01","COL-1249","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7501,"COL.B.POP.0001","1999-01-01","COL-1151","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
10.53,"COL.B.UNK.0097","2011-10-30","COL-20","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4269,"COL.B.POP.0002","1997-01-01","COL-1352","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
59083,"COL.B.POP.0001","1999-01-01","COL-1141","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4145,"COL.B.POP.0001","1998-01-01","COL-1192","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6145,"COL.B.POP.0001","1998-01-01","COL-1250","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5008,"COL.B.POP.0001","1998-01-01","COL-2018","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8145,"COL.B.POP.0001","1998-01-01","COL-2016","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
39691,"COL.B.POP.0002","1997-01-01","COL-1527","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
6201,"COL.B.POP.0001","1998-01-01","COL-1167","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
4348,"COL.B.POP.0001","1997-01-01","COL-2025","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1916,"COL.B.POP.0001","1999-01-01","COL-1645","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7005,"COL.B.POP.0001","1998-01-01","COL-875","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5354,"COL.B.POP.0001","1998-01-01","COL-829","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
19661,"COL.B.POP.0001","1999-01-01","COL-1234","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
826,"COL.B.POP.0001","1998-01-01","COL-1857","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15883,"COL.B.POP.0002","1997-01-01","COL-891","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
996,"COL.B.POP.0001","1997-01-01","COL-1114","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
2351,"COL.B.POP.0001","1998-01-01","COL-1067","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
31071,"COL.B.POP.0001","1997-01-01","COL-1890","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
7430,"COL.B.POP.0002","1997-01-01","COL-890","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
226509,"COL.B.POP.0001","1999-01-01","COL-2013","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
275600,"COL.B.POP.0001","1998-01-01","COL-1790","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
1720,"COL.B.POP.0001","1998-01-01","COL-1791","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
3563,"COL.B.POP.0001","1997-01-01","COL-925","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
13727,"COL.B.POP.0002","1997-01-01","COL-1992","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
15.79,"COL.B.UNK.0097","2011-10-30","COL-24","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
5757,"COL.B.POP.0001","1997-01-01","COL-1363","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
8200,"COL.B.POP.0001","1997-01-01","COL-1229","ocha_colombia_sidih","http://sidih.salahumanitaria.co",1
